Operateur;X;Y;C2G;C3G;C4G
34002;-60.9142;14.6978;1;1;1
34002;-61.1184;14.823;1;1;1
34002;-61.0396;14.6331;1;1;1
34002;-60.9603;14.5871;1;1;1
34002;-61.0152;14.6258;1;1;1
34002;-61.0866;14.6053;1;1;1
34002;-61.087;14.6162;1;1;1
34002;-61.0523;14.6042;1;1;1
34002;-61.0737;14.4841;1;1;1
34002;-61.0334;14.5321;1;1;1
34002;-60.9575;14.4818;1;1;1
34002;-60.9041;14.6147;1;1;1
34002;-61.0017;14.6159;1;1;1
34002;-61.0046;14.7098;1;1;1
34002;-60.912;14.7551;1;1;1
34002;-60.9806;14.6983;1;1;1
34002;-60.9656;14.5746;1;1;1
34002;-61.0408;14.6183;1;1;1
34002;-60.8702;14.4551;1;1;1
34002;-61.0205;14.6196;1;1;1
34002;-60.9337;14.5027;1;1;1
34002;-60.9749;14.6503;1;1;1
34002;-61.0707;14.61;1;1;1
34002;-60.9887;14.6271;1;1;1
34002;-60.9844;14.5702;1;1;1
34002;-60.9034;14.5775;1;1;1
34002;-61.0699;14.6278;1;1;1
34002;-61.0111;14.6529;1;1;1
34002;-61.0725;14.6043;1;1;1
34002;-60.8558;14.5836;1;1;1
34002;-61.1736;14.7452;1;1;1
34002;-61.0407;14.6729;1;1;1
34002;-60.9009;14.4593;1;1;1
34002;-60.9483;14.6186;1;1;1
34002;-61.0513;14.8261;1;1;1
34002;-61.1474;14.7049;1;1;1
34002;-61.0131;14.6146;1;1;1
34002;-61.0044;14.6061;1;1;1
34002;-61.0506;14.5558;1;1;1
34002;-60.9848;14.5104;1;1;1
34002;-61.0308;14.8158;1;1;1
34002;-61.1562;14.6606;1;1;1
34002;-60.9787;14.5218;1;1;1
34002;-61.0685;14.6039;1;1;1
34002;-60.9811;14.5922;1;1;1
34002;-61.0376;14.7853;1;1;1
34002;-61.0225;14.7618;1;1;1
34002;-61.1117;14.6336;1;1;1
34002;-60.8692;14.5342;1;1;1
34002;-61.114;14.8474;1;1;1
34002;-61.1356;14.8528;1;1;1
34002;-60.9485;14.6649;1;1;1
34002;-61.1069;14.7539;1;1;1
34002;-61.0933;14.8183;1;1;1
34002;-61.0535;14.6149;1;1;1
34002;-61.0214;14.7969;1;1;1
34002;-60.8334;14.4841;1;1;1
34002;-61.0162;14.6789;1;1;1
34002;-60.9565;14.6477;1;1;1
34002;-61.1531;14.7619;1;1;1
34002;-61.0825;14.6234;1;1;1
34002;-60.99;14.4928;1;1;1
34002;-61.0408;14.7258;1;1;1
34002;-61.0871;14.6894;1;1;1
34002;-61.048;14.6101;1;1;1
34002;-61.1403;14.6506;1;1;1
34002;-60.9841;14.6773;1;1;1
34002;-60.8526;14.5645;1;1;1
34002;-61.0635;14.6066;0;1;1
34002;-60.9809;14.577;0;1;1
34002;-60.9961;14.5986;1;1;1
34002;-61.0614;14.6059;1;1;1
34002;-61.0446;14.5963;1;1;1
34002;-60.9472;14.5679;1;1;1
34002;-61.0669;14.5181;1;1;1
34002;-60.8761;14.602;0;1;1
34002;-60.9841;14.7659;1;1;1
34002;-60.9958;14.6466;1;1;1
34002;-61.0315;14.6365;1;1;1
