Operateur;X;Y;C2G;C3G;C4G
64710;55.3337296229;-20.9841987523;1;1;1
64710;55.2419749177;-21.0933455189;1;1;1
64710;55.2988077378;-21.0384378576;1;1;1
64710;55.309775851;-20.9418881927;1;1;1
64710;55.3335430528;-20.933333065;1;1;1
64710;55.3366055159;-20.9293975159;1;1;1
64710;55.318775796;-20.9625267138;1;1;1
64710;55.2836555822;-20.9971420245;1;1;1
64710;55.268097021;-21.0292667619;1;1;1
64710;55.2994695432;-20.9503036223;1;1;1
64710;55.2341988664;-21.0199037084;1;0;0
64710;55.2281809628;-21.0317638758;1;1;1
64710;55.2214095673;-21.0429836071;1;1;1
64710;55.3404609676;-20.9642748067;1;1;1
64710;55.3591926331;-20.9088313283;1;1;1
64710;55.2867380087;-20.9630116108;1;1;1
64710;55.3076909824;-20.9708084284;1;1;1
64710;55.30658085;-20.9549539876;1;1;1
64710;55.2893745589;-20.9442591492;1;1;1
64710;55.6478949699;-21.3343338539;1;1;1
64710;55.4662793714;-21.3344908103;1;1;1
64710;55.6164046956;-21.3775639545;1;1;1
64710;55.6981600199;-21.3700338395;1;1;1
64710;55.8017460651;-21.3359800168;1;1;1
64710;55.4722175868;-21.13444559;1;1;1
64710;55.4336370521;-21.1857978029;1;1;1
64710;55.4057941114;-21.2117417091;1;1;1
64710;55.3431598028;-21.2636631748;1;1;1
64710;55.3585301147;-21.2113791254;1;1;1
64710;55.5809479105;-21.3319481579;1;1;1
64710;55.4857929844;-21.3269716884;1;1;1
64710;55.451616074;-21.2303876533;1;1;1
64710;55.5818848566;-21.3708531366;1;1;1
64710;55.7664177741;-21.3601335421;1;1;1
64710;55.6651767306;-21.3754206583;1;1;1
64710;55.6644392894;-21.338675743;1;1;1
64710;55.6114043759;-21.352473315;1;1;1
64710;55.5224574035;-21.2767577623;1;1;1
64710;55.4680564163;-21.2858647177;1;1;1
64710;55.4204432313;-21.2906005338;1;1;1
64710;55.4374138658;-21.2652410981;1;1;1
64710;55.3353202839;-21.2718597063;1;1;1
64710;55.3337824793;-21.2432384505;1;1;1
64710;55.7087468774;-21.3747046694;1;1;1
64710;55.3727171268;-21.269479214;1;1;1
64710;55.5204815263;-21.3354916344;1;1;1
64710;55.6510520763;-21.3781080571;1;1;1
64710;55.4047743252;-21.2876887498;1;1;1
64710;55.6334405695;-21.3698716581;1;1;1
64710;55.5613741598;-21.3469845936;1;1;1
64710;55.5289785312;-21.3564507001;1;1;1
64710;55.5269473827;-21.2555601582;1;1;1
64710;55.4864940423;-21.3422707997;1;1;1
64710;55.5206686357;-21.2638427554;1;1;1
64710;55.4555173184;-21.2988027002;1;1;1
64710;55.510607986;-21.2868246446;1;1;1
64710;55.4977358093;-21.2987332449;1;1;1
64710;55.4125957285;-21.2854141627;1;1;1
64710;55.3995203128;-21.294052116;1;1;1
64710;55.4761910154;-21.3390974393;1;1;1
64710;55.4740367184;-21.3143367001;1;1;1
64710;55.429224404;-21.310464564;1;1;1
64710;55.5124761516;-21.3501357671;1;1;1
64710;55.4315836235;-21.2970728475;1;1;1
64710;55.3622201872;-21.2775700741;1;1;1
64710;55.4627782907;-21.3059238942;1;1;1
64710;55.4809810585;-20.8977447015;1;1;1
64710;55.5007123041;-20.8942875084;1;1;1
64710;55.4494808099;-20.875176685;1;1;1
64710;55.4463501091;-20.8786622232;1;1;1
64710;55.4494992137;-20.8855561027;1;1;1
64710;55.4567121853;-20.8851696983;1;1;1
64710;55.4579968602;-20.8911432742;1;1;1
64710;55.4903206676;-20.8914318131;1;1;1
64710;55.4911328905;-20.903453414;1;1;1
64710;55.5326559906;-20.9051249347;1;1;1
64710;55.5681478834;-20.8961666028;1;1;1
64710;55.5491254877;-20.8979754956;1;1;1
64710;55.5682045172;-20.9104582859;1;1;1
64710;55.5017306542;-20.9011257176;1;1;1
64710;55.5005228836;-20.9191458337;1;1;1
64710;55.4239328564;-20.897381653;1;1;1
64710;55.4737984695;-20.9007701113;1;1;1
64710;55.4573810194;-20.8940283748;1;1;1
64710;55.4122884653;-20.895882758;1;1;1
64710;55.5526655337;-20.9177619599;1;1;1
64710;55.4289808825;-20.8815477419;1;1;1
64710;55.4463873178;-20.8890598633;1;1;1
64710;55.4702886582;-20.8923377188;1;1;1
64710;55.4542811102;-20.8879119267;1;1;1
64710;55.4553632764;-20.8789064681;1;1;1
64710;55.4302456388;-20.8865547305;1;1;1
64710;55.4420006239;-20.8810164694;1;1;1
64710;55.4962134456;-20.8856120268;1;1;1
64710;55.4182387674;-20.8866969927;1;1;1
64710;55.5330209174;-20.8942878302;1;1;1
64710;55.4695571191;-20.9000185418;1;1;1
64710;55.5300222618;-20.9307213139;1;1;1
64710;55.494239341;-20.9235349664;1;1;1
64710;55.3953931834;-20.8819856063;1;1;1
64710;55.3749025787;-20.8970488914;1;1;1
64710;55.3850051549;-20.8907763527;1;1;1
64710;55.4500036316;-20.9225338467;1;1;1
64710;55.4324329855;-20.8860328066;1;1;1
64710;55.4466615262;-20.8997758107;1;1;1
64710;55.4628964732;-20.9083958675;1;1;1
64710;55.4930914554;-20.9123685998;1;1;1
64710;55.4838653963;-20.9139581226;1;1;1
64710;55.4955225348;-20.9356058518;1;1;1
64710;55.4822984137;-20.9043959362;1;1;1
64710;55.5282856031;-20.9155752444;1;1;1
64710;55.4298012436;-20.8858460583;1;1;1
64710;55.4477169807;-20.8737876261;1;1;1
64710;55.655668798;-20.9530500043;1;1;1
64710;55.664594889;-20.9691281209;1;1;1
64710;55.7107049454;-21.0518725937;1;1;1
64710;55.6142403533;-20.9131957817;1;1;1
64710;55.7279026891;-21.0563385265;1;1;1
64710;55.7449988409;-21.0890963431;1;1;1
64710;55.6940535865;-21.085260892;1;1;1
64710;55.6372105212;-20.9140942795;1;1;1
64710;55.7478981087;-21.118721953;1;1;1
64710;55.6352601239;-21.1884134835;1;1;1
64710;55.6786903732;-21.033035033;1;1;1
64710;55.5524381219;-21.2187265901;1;1;1
64710;55.6839543939;-21.0110332868;1;1;1
64710;55.6542599706;-21.2133449674;1;1;1
64710;55.6202212433;-21.1357794779;1;1;1
64710;55.8129545329;-21.2116805727;1;1;1
64710;55.5354910005;-21.1905322023;1;1;1
64710;55.5927533141;-21.2098444186;1;1;1
64710;55.6901073489;-20.9718285118;1;1;1
64710;55.4862152017;-21.0176905463;1;1;1
64710;55.6087015138;-21.1516655022;1;1;1
64710;55.6482904297;-20.9307955709;1;1;1
64710;55.6675376247;-21.1044139952;1;1;1
64710;55.7157563739;-21.0441236316;1;1;1
64710;55.7162177812;-21.0363218187;1;1;1
64710;55.7008794989;-21.0241179561;1;1;1
64710;55.6487688406;-20.9738996967;1;1;1
64710;55.6220528754;-20.9357079064;1;1;1
64710;55.7467073667;-21.1057404442;1;1;1
64710;55.8106040418;-21.1405844204;1;1;1
64710;55.6522131765;-20.999519707;1;1;1
64710;55.6885638014;-20.959123993;1;1;1
64710;55.7295622416;-21.072837854;1;1;1
64710;55.6993751593;-21.0533219866;1;1;1
64710;55.6539563198;-20.9391424547;1;1;1
64710;55.6957533804;-21.0349193618;1;1;1
64710;55.620709805;-20.9710370324;1;1;1
64710;55.7005700505;-21.0131936174;1;1;1
64710;55.7783101932;-21.1296130825;1;1;1
64710;55.6316473619;-20.9264080376;1;1;1
64710;55.6724222446;-20.9551596707;1;1;1
64710;55.6523393424;-20.9479015447;1;1;1
64710;55.692532924;-21.0036735716;1;1;1
64710;55.6087014668;-20.9060140927;1;1;1
64710;55.4597691462;-20.8936163137;1;1;1
64710;55.6022136413;-20.9048138504;1;1;1
64710;55.7690909399;-21.1266735371;1;1;1
64710;55.328138767;-20.9481301731;1;1;1
64710;55.3171555232;-20.9354304437;1;1;1
64710;55.2950359295;-20.9325462043;1;1;1
64710;55.2900289285;-20.9382860666;1;1;1
64710;55.2960031782;-20.9430789831;1;1;1
64710;55.3053462754;-20.9364968576;1;1;1
64710;55.3171072699;-20.9517883455;1;1;1
64710;55.3189151584;-20.97414423;1;1;1
64710;55.385578835;-20.9870196163;1;1;1
64710;55.2642197847;-21.0126615666;1;1;1
64710;55.2930279914;-20.9849518548;1;1;1
64710;55.2730302038;-21.0269504169;1;1;1
64710;55.2662115632;-21.0492003716;1;1;1
64710;55.2955871168;-21.0635704357;1;1;1
64710;55.2892268184;-21.0458568022;1;1;1
64710;55.2607232404;-21.1132114776;1;1;1
64710;55.2773055343;-21.1426550939;1;1;1
64710;55.3029558674;-21.1923401527;1;1;1
64710;55.2983877648;-20.9617824384;1;1;1
64710;55.3729370359;-20.9206424808;1;1;1
64710;55.3567499604;-20.9300804359;1;1;1
64710;55.2265155872;-21.0716424466;1;1;1
64710;55.232181858;-21.0807429485;1;1;1
64710;55.2696835885;-21.128269975;1;1;1
64710;55.3285126523;-21.1644764498;1;1;1
64710;55.3400503338;-21.2376007119;1;1;1
64710;55.4041361844;-21.2771595493;1;1;1
64710;55.487512407;-21.2786154913;1;1;1
64710;55.4120474836;-21.2897989185;1;1;1
64710;55.4304485544;-21.278698525;1;1;1
64710;55.470882628;-21.2501920898;1;1;1
64710;55.4744428004;-21.2328899909;1;1;1
64710;55.5045951232;-21.2361228271;1;1;1
64710;55.4977210469;-21.2593761233;1;1;1
64710;55.4956640553;-21.2455823459;1;1;1
64710;55.5055609714;-21.2750459615;1;1;1
64710;55.5424104823;-21.2793434875;1;1;1
64710;55.4538260874;-21.3167264745;1;1;1
64710;55.4580763457;-21.331579423;1;1;1
64710;55.4766824595;-21.3279191299;1;1;1
64710;55.5012415966;-21.3483738194;1;1;1
64710;55.4660033547;-21.3397093024;1;1;1
64710;55.5425823772;-21.3517817793;1;1;1
64710;55.4778602058;-21.3343070509;1;1;1
64710;55.4631351038;-21.3392404796;1;1;1
64710;55.4723140134;-21.3336244203;1;1;1
64710;55.5432359034;-21.3139205626;1;1;1
64710;55.541105548;-21.3090332307;1;1;1
64710;55.5697881286;-21.3563064314;1;1;1
64710;55.6337196293;-21.3397747435;1;1;1
64710;55.4608611762;-21.2947145871;1;1;1
64710;55.445517336;-21.2414420728;1;1;1
64710;55.4534156368;-21.2905544304;1;1;1
64710;55.4734632616;-21.28399884;1;1;1
64710;55.4707591952;-21.2929169276;1;1;1
64710;55.5102433905;-21.2971823537;1;1;1
64710;55.6269336728;-21.294986088;1;1;1
64710;55.5124080355;-21.274591688;1;1;1
64710;55.5188035541;-21.2682164699;1;1;1
64710;55.5107123982;-21.2419581495;1;1;1
64710;55.498209992;-21.2719725706;1;1;1
64710;55.5148009569;-21.2598978659;1;1;1
64710;55.5318037126;-21.2614198914;1;1;1
64710;55.5305480614;-21.3189319592;1;1;1
64710;55.5206413063;-21.2829656375;1;1;1
64710;55.5034647764;-21.2821996039;1;1;1
64710;55.5111161859;-21.2698469314;1;1;1
64710;55.5167796868;-21.2807275887;1;1;1
64710;55.5268319707;-21.2700663926;1;1;1
64710;55.3629941851;-21.2624840828;1;1;1
64710;55.3553783034;-21.2541179854;1;1;1
64710;55.4146045971;-21.2688308274;1;1;1
64710;55.4479411602;-21.2721853406;1;1;1
64710;55.4519338655;-21.2654473954;1;1;1
64710;55.5253010538;-21.241860522;1;1;1
64710;55.505521039;-21.294258939;1;1;1
64710;55.5243952277;-21.2254122213;1;1;1
64710;55.5803272243;-21.2751417172;1;1;1
64710;55.5322539042;-21.2956955958;1;1;1
64710;55.7962654835;-21.2915034074;1;1;1
64710;55.572458683;-21.2265844592;1;1;1
64710;55.5938700829;-21.2475229333;1;1;1
64710;55.421963724;-21.2021471393;1;1;1
64710;55.5523902251;-21.368315937;1;1;1
64710;55.5158099576;-21.2851633293;1;1;1
64710;55.5351499467;-21.3059463411;1;1;1
64710;55.5079291585;-21.2647873027;1;1;1
64710;55.505722189;-21.2619403886;1;1;1
64710;55.8009310619;-21.3128656481;1;1;1
64710;55.5149679534;-21.2711094321;1;1;1
64710;55.4360521934;-21.2536573522;1;1;1
64710;55.4853531198;-21.291838468;1;1;1
64710;55.411583315;-21.2477378855;1;1;1
64710;55.4448278861;-21.2795726256;1;1;1
64710;55.4068349287;-21.2833906068;1;1;1
64710;55.4165729814;-21.2857045339;1;1;1
64710;55.5733043291;-21.3705997486;1;1;1
64710;55.7265429741;-21.3633137856;1;1;1
64710;55.7525327627;-21.3644755236;1;1;1
64710;55.4752749484;-21.3307156093;1;1;1
64710;55.491341861;-21.2565369594;1;1;1
64710;55.4947905623;-21.3295275356;1;1;1
64710;55.4099444212;-21.2872950567;1;1;1
64710;55.4675941104;-21.3295076095;1;1;1
64710;55.5595673772;-21.3315675496;1;1;1
64710;55.6376853817;-21.3770063891;1;1;1
64710;55.6047208349;-21.3281364037;1;1;1
64710;55.7901445992;-21.3503238621;1;1;1
64710;55.4276380511;-21.3200335345;1;1;1
64710;55.6080819693;-21.3724274483;1;1;1
64710;55.4884610609;-21.3375552385;1;1;1
64710;55.4608731026;-21.3361124649;1;1;1
64710;55.6333939102;-21.311434325;1;1;1
64710;55.5970087362;-21.3402219837;1;1;1
64710;55.4822114675;-21.3302544814;1;1;1
64710;55.2505810165;-21.033955922;1;1;1
64710;55.255732687;-21.0558674496;1;1;1
64710;55.2767355345;-21.1170061221;1;1;1
64710;55.2953531853;-21.1590511627;1;1;1
64710;55.2968405673;-21.180527358;1;1;1
64710;55.3148259011;-21.2411622808;1;1;1
64710;55.2560099747;-21.0213120289;1;1;1
64710;55.3478639015;-21.0483159331;1;1;1
64710;55.3175985992;-20.9431036543;1;1;1
64710;55.2267250117;-21.0279731582;1;1;1
64710;55.2299596758;-21.0611557003;1;1;1
64710;55.26800724;-21.0777704176;1;1;1
64710;55.2879978536;-21.1648028302;1;1;1
64710;55.2558869445;-21.0426274339;1;1;1
64710;55.2732854133;-21.0248393913;1;1;1
64710;55.2650802598;-21.0197699158;1;1;1
64710;55.2944324953;-21.0348441866;1;1;1
64710;55.3004551102;-21.0212832801;1;1;1
64710;55.2980512427;-21.2278335559;1;1;1
64710;55.2983884446;-21.1040464554;1;1;1
64710;55.2738361675;-21.0404983912;1;1;1
64710;55.3107573132;-21.1286936617;1;1;1
64710;55.3156871065;-21.2136849673;1;1;1
64710;55.3221580265;-20.992061074;1;1;1
64710;55.3243841572;-21.0046024019;1;1;1
64710;55.2689692887;-21.0103795628;1;1;1
64710;55.3415660091;-20.9242067145;1;1;1
64710;55.3051007189;-20.9395203901;1;1;1
64710;55.3024852412;-21.2191889937;1;1;1
64710;55.512497968;-20.8913191054;1;1;1
64710;55.5113725895;-20.8913906098;1;1;1
64703;55.2960138487;-20.9386360772;1;1;1
64703;55.4488462999;-20.8761284609;1;1;1
64703;55.7208889305;-21.0454944837;1;1;1
64703;55.2319729413;-21.0276925308;1;1;1
64703;55.5678472695;-20.8958944299;1;1;1
64703;55.5190250448;-21.3375916365;1;1;1
64703;55.6140305896;-20.937280574;1;1;1
64703;55.7695333381;-21.1268638444;1;1;1
64703;55.6610444464;-20.9435972639;1;1;1
64703;55.65797498;-20.9758416405;1;1;1
64703;55.4692198708;-20.9005231039;1;1;1
64703;55.4910833539;-20.9044750152;1;1;1
64703;55.6963694382;-21.0084111037;1;1;1
64703;55.5281110931;-21.2730417103;1;1;1
64703;55.5300722577;-20.9206777601;1;1;1
64703;55.6767472493;-20.9631444635;1;1;1
64703;55.2571166763;-21.043022216;1;1;1
64703;55.4813277867;-20.9016138859;1;1;1
64703;55.46861115;-21.3392555221;1;1;1
64703;55.2266305783;-21.0399750296;1;1;1
64703;55.5067666622;-20.9162888943;1;1;1
64703;55.4818500198;-21.3306305105;1;1;1
64703;55.6316694585;-20.9263888824;1;1;1
64703;55.6316694585;-20.9263888824;1;1;1
64703;55.8137577744;-21.2124583523;1;1;1
64703;55.4757805493;-21.3358444839;1;1;1
64703;55.2287027687;-21.0648389049;1;1;1
64703;55.3019388999;-20.9519083236;1;1;1
64703;55.3319093829;-20.950614992;1;1;1
64703;55.3356777728;-20.9280877388;1;1;1
64703;55.2876749599;-20.9450721993;1;1;1
64703;55.4750360674;-21.3267583744;1;1;1
64703;55.4650472384;-21.2544694683;1;1;1
64703;55.6360277764;-20.9148888478;1;1;1
64703;55.6473056024;-20.9360000182;1;1;1
64703;55.6725277648;-20.9459444854;1;1;1
64703;55.7131388611;-21.0305639025;1;1;1
64703;55.4476333511;-20.8738916533;1;1;1
64703;55.4878611577;-20.894536081;1;1;1
64703;55.6981944278;-21.369894448;1;1;1
64703;55.6164166492;-21.3774721844;1;1;1
64703;55.3313416845;-21.2067416401;1;1;1
64703;55.2505694848;-21.0338888728;1;1;1
64703;55.7646666489;-21.3580555609;1;1;1
64703;55.8290833044;-21.1793055262;1;1;1
64703;55.5854722361;-20.9271110969;1;1;1
64703;55.6352222688;-21.1883611445;1;1;1
64703;55.5744167085;-21.1962028128;1;1;1
64703;55.5269166313;-21.2560555389;1;1;1
64703;55.3431388442;-21.2635555716;1;1;1
64703;55.2861110775;-20.9261110648;1;1;1
64703;55.2906360668;-20.9356805258;1;1;1
64703;55.3300833433;-20.9357500343;1;1;1
64703;55.4414333265;-20.8814277332;1;1;1
64703;55.4589444782;-20.8800832985;1;1;1
64703;55.4756138673;-20.8981944665;1;1;1
64703;55.4795305879;-20.9046110715;1;1;1
64703;55.4481027363;-20.8989305648;1;1;1
64703;55.4798388591;-20.8906527415;1;1;1
64703;55.483666636;-20.9090000197;1;1;1
64703;55.4616083621;-20.8896222654;1;1;1
64703;55.469166707;-20.886666658;1;1;1
64703;55.8018999937;-21.3341111117;1;1;1
64703;55.5323194716;-21.0644722071;1;1;1
64703;55.3544166586;-21.2061666215;1;1;1
64703;55.3362749674;-21.2322666333;1;1;1
64703;55.314855537;-20.9553777709;1;1;1
64703;55.3405555901;-20.9523333016;1;1;1
64703;55.4216111252;-20.8747777794;1;1;1
64703;55.4745555798;-20.9093749915;1;1;1
64703;55.3984166788;-21.2902500427;1;1;1
64703;55.485611119;-21.3260833744;1;1;1
64703;55.4330139078;-21.3085222658;1;1;1
64703;55.5386666769;-21.2176666629;1;1;1
64703;55.5039305375;-21.2342777927;1;1;1
64703;55.6822777412;-21.0011666335;1;1;1
64703;55.6610278133;-20.9901389133;1;1;1
64703;55.6310139188;-20.9875694766;1;1;1
64703;55.3556666914;-21.2540833137;1;1;1
64703;55.3723889161;-21.2631944603;1;1;1
64703;55.5820833467;-21.3712916596;1;1;1
64703;55.5809721977;-21.3318889243;1;1;1
64703;55.6451666851;-21.1164305882;1;1;1
64703;55.6088611249;-21.1517221897;1;1;1
64703;55.3007027734;-20.9385555731;1;1;1
64703;55.3145833392;-20.9385277804;1;1;1
64703;55.3457249813;-20.9271749937;1;1;1
64703;55.3855694114;-20.9869388624;1;1;1
64703;55.3781667137;-20.9328749715;1;1;1
64703;55.340847201;-20.9569583432;1;1;1
64703;55.3384166207;-20.9654444239;1;1;1
64703;55.582722243;-20.9935555839;1;1;1
64703;55.6600361077;-20.9636805306;1;1;1
64703;55.6900277605;-20.9718888789;1;1;1
64703;55.6491110936;-20.9479166597;1;1;1
64703;55.6273333047;-20.9674722297;1;1;1
64703;55.7447500155;-21.0826666736;1;1;1
64703;55.7188722;-21.0397027342;1;1;1
64703;55.6996944548;-21.0749166711;1;1;1
64703;55.7029166823;-21.0385832947;1;1;1
64703;55.6877221897;-21.0277222632;1;1;1
64703;55.5020555782;-20.9050277578;1;1;1
64703;55.4527583498;-20.879130523;1;1;1
64703;55.4625000128;-20.8948777432;1;1;1
64703;55.4939722211;-20.9173889102;1;1;1
64703;55.4303055106;-20.8866944822;1;1;1
64703;55.4479333165;-20.8878194555;1;1;1
64703;55.4335000453;-20.9328889078;1;1;1
64703;55.4119444328;-20.8961110812;1;1;1
64703;55.4950278031;-20.8907500153;1;1;1
64703;55.496125019;-20.9435694796;1;1;1
64703;55.4764249864;-20.918733327;1;1;1
64703;55.4922528166;-20.9240305298;1;1;1
64703;55.6244444093;-21.3597777616;1;1;1
64703;55.611972253;-21.3377222648;1;1;1
64703;55.6446389033;-21.3766388561;1;1;1
64703;55.6658333579;-21.369722257;1;1;1
64703;55.3179166651;-21.1525277893;1;1;1
64703;55.2884722177;-21.1759166631;1;1;1
64703;55.3053055545;-21.131777743;1;1;1
64703;55.3076111117;-21.2140555507;1;1;1
64703;55.3006472347;-21.2182416894;1;1;1
64703;55.279758364;-21.141977765;1;1;1
64703;55.3034722045;-21.1918333763;1;1;1
64703;55.4169444566;-21.2860611189;1;1;1
64703;55.4396944265;-21.2608611415;1;1;1
64703;55.4058055814;-21.2117500372;1;1;1
64703;55.4515833082;-21.2303055141;1;1;1
64703;55.4446166359;-21.270844455;1;1;1
64703;55.3335527309;-20.9853361484;1;1;1
64703;55.2690055207;-21.0341028195;1;1;1
64703;55.2925999606;-20.9840582984;1;1;1
64703;55.3877750359;-21.0690388775;1;1;1
64703;55.2334721849;-21.0490000082;1;1;1
64703;55.2267082874;-21.0280694497;1;1;1
64703;55.3040833294;-21.0401666823;1;1;1
64703;55.2326666376;-21.0741389319;1;1;1
64703;55.2211423267;-21.042867002;1;1;1
64703;55.3000832878;-21.0254999796;1;1;1
64703;55.2788444785;-21.050875026;1;1;1
64703;55.2822777883;-21.032630566;1;1;1
64703;55.2888889241;-20.9628916754;1;1;1
64703;55.2626250136;-21.0627777644;1;1;1
64703;55.2950833757;-21.064666632;1;1;1
64703;55.2739167086;-21.0403889219;1;1;1
64703;55.2992583282;-20.9619444118;1;1;1
64703;55.2560277846;-21.0212861076;1;1;1
64703;55.4665583805;-21.3359750223;1;1;1
64703;55.4684249534;-21.2855777517;1;1;1
64703;55.5290082931;-21.356444457;1;1;1
64703;55.5016110658;-21.3481666471;1;1;1
64703;55.4867138652;-21.3423277906;1;1;1
64703;55.4628333094;-21.30594445;1;1;1
64703;55.4973888724;-21.2993055512;1;1;1
64703;55.4765639135;-21.3337889187;1;1;1
64703;55.4749639245;-21.3402472167;1;1;1
64703;55.4535000012;-21.3199722384;1;1;1
64703;55.7966111276;-21.2914583605;1;1;1
64703;55.5324082868;-20.9049333741;1;1;1
64703;55.5330360911;-20.8944277996;1;1;1
64703;55.5564389085;-20.8979527849;1;1;1
64703;55.5276944707;-20.9423332995;1;1;1
64703;55.5190528137;-20.901222257;1;1;1
64703;55.5120639156;-20.8913333043;1;1;1
64703;55.5470555981;-20.9179444039;1;1;1
64703;55.5188028096;-20.9236416295;1;1;1
64703;55.7644166871;-21.1588889285;1;1;1
64703;55.6314860693;-20.9482861149;1;1;1
64703;55.5919860722;-20.9626667003;1;1;1
64703;55.6021667074;-20.9048055168;1;1;1
64703;55.6000249564;-21.2555277682;1;1;1
64703;55.498991675;-21.2716666326;1;1;1
64703;55.5011666525;-21.2566944395;1;1;1
64703;55.5414721991;-21.309750029;1;1;1
64703;55.5263333276;-21.2426110786;1;1;1
64703;55.3027222264;-21.1080000146;1;1;1
64703;55.2762500285;-21.1160277535;1;1;1
64703;55.4698333643;-21.1327222249;1;1;1
64703;55.433611096;-21.1855555699;1;1;1
64703;55.5708056034;-21.3542221948;1;1;1
64703;55.2832222421;-20.9941666458;1;1;1
64703;55.3249166566;-20.9786944402;1;1;1
64703;55.3979055401;-21.2806722059;1;1;1
64703;55.276383363;-21.0078472203;1;1;1
64703;55.2668611305;-21.0871666722;1;1;1
64703;55.5228889295;-21.2778333279;1;1;1
64703;55.6512583145;-20.9603388958;1;1;1
64703;55.5153889067;-21.286388931;1;1;1
64703;55.7939027349;-21.1279083587;1;1;1
64703;55.518472184;-21.267894416;1;1;1
64703;55.3244305852;-21.0045277969;1;1;1
64703;55.2972582962;-20.9477916903;1;1;1
64703;55.4030833206;-20.9129721974;1;1;1
64703;55.8137575435;-21.2124631387;1;1;1
64700;55.4508705566;-20.8783689988;1;1;1
64700;55.4611296487;-20.8883982778;1;1;1
64700;55.4630474635;-20.8992374489;1;1;1
64700;55.4861101407;-20.8933728875;1;1;1
64700;55.4542082392;-20.8753098081;1;1;1
64700;55.5565659814;-20.8979843015;1;1;1
64700;55.5853563701;-20.9278284031;1;1;1
64700;55.4951923988;-20.8935434245;1;1;1
64700;55.4335519534;-20.9328531611;1;1;1
64700;55.4026870267;-20.9129923388;1;1;1
64700;55.4942415256;-20.9165792731;1;1;1
64700;55.5112582879;-20.9127176211;1;1;1
64700;55.4510103285;-20.8937900907;1;1;1
64700;55.4198002551;-20.8752573429;1;1;1
64700;55.4506971206;-20.8812219489;1;1;1
64700;55.4512518781;-20.8917959238;1;1;1
64700;55.454616689;-20.8814200159;1;1;1
64700;55.4680976424;-20.886590958;1;1;1
