,CODE_INSEE,LIBCOM,DEP,TX_NSCOL15P,TX_MENSEUL,TX_FAMMONO,TX_65ETPLUS,TX_25ETMOINS,TX_DEMANDEURS_EMPLOI
49,01050,Boissey,01,64.62897546637426,23.076923076923133,3.846153846153851,19.112120451862623,9.332548759530098,
50,01051,Bolozon,01,61.038961038961034,33.33333333333333,0.0,35.064935064935064,1.2987012987012987,
51,01052,Bouligneux,01,40.86021505376344,18.51851851851852,14.814814814814813,27.956989247311824,14.336917562724013,
52,01053,Bourg-en-Bresse,01,50.16116488966757,50.31967513959884,9.887677152537124,26.410754492723765,17.47671590242692,
53,01053,Bourg-en-Bresse,01,,,,,,
54,01054,Bourg-Saint-Christophe,01,38.29588014981271,18.51851851851853,6.48148148148148,15.730337078651708,11.142322097378312,
55,01056,Boyeux-Saint-Jérôme,01,51.85185185185185,33.33333333333333,3.3333333333333335,27.77777777777778,7.777777777777778,
56,01057,Boz,01,52.22354601834807,31.822849524123242,9.439068491972225,18.851979005260223,13.776912861347354,
57,01058,Brégnier-Cordon,01,54.28878385103724,26.689515499799505,10.262175463587814,23.37133281133491,13.461203067642561,
58,01060,Brénod,01,49.651972157772626,35.41666666666667,6.25,29.930394431554525,12.761020881670534,
59,01061,Brens,01,51.75371318905122,19.136693863318236,3.475448705526997,17.84543606119331,12.120294762047285,
60,01062,Bressolles,01,34.69945355191256,18.30985915492959,7.042253521126779,19.535519125683035,12.841530054644815,
61,01063,Brion,01,56.434557340615875,21.058241612895817,18.182314651445928,29.294152777985428,9.691131476519931,
62,01064,Briord,01,64.9118721876626,27.435455465742365,6.095646325816985,13.950778275585291,14.19491332258935,
63,01065,Buellas,01,41.9821059876118,23.52941176470589,9.150326797385617,24.707501720578154,10.392291810048187,
64,01066,La Burbanche,01,60.56338028169006,37.499999999999886,12.499999999999991,21.126760563380373,11.267605633802836,
65,01067,Ceignes,01,51.92307692307686,30.434782608695677,0.0,11.538461538461538,12.98076923076923,
66,01068,Cerdon,01,55.433554579610764,35.79958668525977,9.391118264147424,26.700094885779958,11.319469901506816,
67,01069,Certines,01,46.273546273546266,27.559055118110226,8.661417322834653,17.117117117117083,14.16871416871414,
68,01071,Cessy,01,34.37834941050375,29.1044776119403,11.442786069651742,11.361200428724544,13.504823151125404,
69,01072,Ceyzériat,01,44.189712737230664,31.060606060606133,8.712121212121207,25.495582697010803,11.578055666039946,
70,01073,Ceyzérieu,01,47.43130227001182,28.888888888888854,7.777777777777764,28.912783751493404,9.916367980884115,
71,01074,Chalamont,01,55.00905384035525,32.62750763215431,6.562894268709457,24.31082692802835,13.766459421767408,
72,01075,Chaleins,01,53.86438360439485,16.56199448065408,6.456009862933246,13.52420584472168,14.453209623876598,
73,01076,Chaley,01,66.10169491525424,40.0,0.0,36.440677966101696,6.779661016949152,
74,01077,Challes-la-Montagne,01,51.633986928104406,42.105263157894726,5.263157894736841,24.183006535947666,5.2287581699346335,
75,01078,Challex,01,41.87344576768835,25.05024936008568,6.399197512259478,20.275228969113236,10.991462794863994,
76,01079,Champagne-en-Valromey,01,58.2451601347928,36.065573770491696,13.114754098360631,39.35226343733844,8.088808331758887,
77,01080,Champdor-Corcelles,01,56.67311411992263,32.142857142857146,3.571428571428571,26.11218568665377,9.090909090909092,
78,01081,Champfromier,01,46.02649006622523,40.2777777777777,12.5,24.172185430463642,11.092715231788082,
79,01082,Chanay,01,44.21052631578947,28.26086956521739,17.391304347826086,16.42105263157895,21.052631578947366,
80,01083,Chaneins,01,51.61422164311813,19.49821270252764,4.375450358575044,16.981096026715374,13.501782374526067,
81,01084,Chanoz-Châtenay,01,54.053112875200185,23.082098873801748,9.817944411203982,18.011092786617574,10.725259373432078,
82,01085,La Chapelle-du-Châtelard,01,45.37487658315747,13.676436534681901,3.488401413456257,19.10886044461676,9.788794949089057,
83,01087,Charix,01,47.61904761904761,33.33333333333333,12.5,25.108225108225106,12.121212121212121,
84,01088,Charnoz-sur-Ain,01,41.847826086956466,19.444444444444464,8.333333333333341,14.130434782608706,14.130434782608702,
85,01089,Château-Gaillard,01,47.88732394366192,20.4678362573099,7.602339181286552,16.607981220657237,12.55868544600938,
86,01090,Châtenay,01,48.74551971326169,32.258064516128925,6.451612903225786,28.315412186379906,10.752688172043017,
87,01092,Châtillon-la-Palud,01,45.166402535657724,22.40000000000007,13.600000000000007,21.790808240887483,12.757527733755925,
88,01093,Châtillon-sur-Chalaronne,01,57.564575645756456,38.06306306306306,10.81081081081081,32.52152521525215,13.259532595325954,
89,01094,Chavannes-sur-Reyssouze,01,56.933115823817346,26.56249999999998,9.374999999999991,24.796084828711287,12.071778140293647,
90,01095,Nivigne et Suran,01,50.45719703196242,31.208189932610036,5.971846601263074,20.56515838831542,13.755553025190626,
91,01096,Chaveyriat,01,53.37500000000007,21.518987341772146,11.392405063291127,18.500000000000032,13.249999999999998,
92,01098,Chazey-Bons,01,57.01657458563537,26.881720430107634,6.451612903225815,24.861878453038617,10.828729281767947,
93,01099,Chazey-sur-Ain,01,48.734230020809406,32.67435240962127,3.8540153625945623,18.108425239129343,11.920235110138236,
94,01100,Cheignieu-la-Balme,01,59.29203539822988,57.14285714285708,7.142857142857138,42.477876106194785,8.849557522123904,
95,01101,Chevillard,01,47.76119402985066,28.57142857142862,0.0,17.910447761194096,11.940298507462705,
96,01102,Chevroux,01,56.94635488308126,22.36842105263159,3.9473684210526363,17.46905089408529,11.141678129298485,
97,01103,Chevry,01,34.47432762836179,24.712643678160973,6.321839080459769,11.246943765281157,10.635696821515875,
98,01104,Chézery-Forens,01,48.501428168421576,30.327173227113185,10.005736860637914,22.320970613798995,12.793058616878128,
99,01105,Civrieux,01,36.6946778711486,19.285714285714295,5.000000000000008,15.896358543417355,13.025210084033581,
100,01106,Cize,01,59.8591549295775,37.49999999999998,6.250000000000002,28.1690140845071,9.154929577464802,
101,01107,Cleyzieu,01,53.63636363636357,33.33333333333338,8.33333333333333,27.27272727272732,7.272727272727278,
102,01108,Coligny,01,59.412955465587046,37.735849056603776,4.716981132075472,37.14574898785425,9.31174089068826,
103,01109,Collonges,01,43.58367829686568,30.38674033149168,9.944751381215468,12.418687167356552,14.547604967474806,
104,01110,Colomieu,01,56.92307692307691,35.714285714285616,14.285714285714276,25.384615384615287,9.999999999999964,
105,01111,Conand,01,45.192307692307644,33.33333333333334,8.333333333333336,26.923076923076867,10.576923076923073,
106,01112,Condamine,01,53.97546366756436,22.165924673297095,5.890721097016626,12.221867438378707,10.524820728274829,
107,01113,Condeissiat,01,48.82995319812785,30.43478260869563,2.8985507246376776,20.74882995319813,11.544461778471145,
108,01114,Confort,01,52.16535433070866,26.08695652173913,2.1739130434782608,32.08661417322835,6.299212598425196,
109,01115,Confrançon,01,48.97769376663032,28.765467478476687,9.163071267824275,16.614698376938087,13.899049086053347,
110,01116,Contrevoz,01,54.591836734693764,32.608695652173964,17.39130434782612,31.377551020408173,5.612244897959175,
111,01117,Conzieu,01,50.0,25.0,0.0,23.5849056603774,6.603773584905682,
112,01118,Corbonod,01,59.3170731707317,27.659574468085108,10.638297872340425,24.878048780487806,9.853658536585366,
113,01121,Corlier,01,53.12500000000002,33.33333333333326,11.111111111111118,16.666666666666703,16.666666666666664,
114,01123,Cormoranche-sur-Saône,01,54.51891054915408,18.734516384510858,6.988603503758786,24.02260150356655,11.340138494922108,
115,01124,Cormoz,01,59.099637484267795,31.857415321446908,6.888315012076631,27.464197016878032,11.562484065110576,
116,01125,Corveissiat,01,52.674897119341594,34.545454545454554,5.4545454545454435,21.81069958847737,9.876543209876537,
117,01127,Courmangoux,01,52.57985257985259,33.33333333333336,8.888888888888879,31.203931203931184,7.125307125307111,
118,01128,Courtes,01,57.32217573221769,27.999999999999986,12.000000000000016,22.594142259414266,15.062761506276221,
119,01129,Crans,01,62.71956996079441,19.80441582889161,8.585859023605675,26.331655932216208,9.072037342748722,
120,01130,Bresse Vallons,01,51.20512317424261,22.025843099709846,9.263186172450338,16.943093224986402,12.122174615555144,
121,01133,Cressin-Rochefort,01,56.90857731198149,19.520823346596934,3.2135573141434524,19.696161939581877,10.326204634573251,
122,01134,Crottet,01,55.37572833197396,22.385385375992943,8.461633000700022,22.282953302941134,10.23173531723339,
123,01135,Crozet,01,31.067961165048512,26.470588235294095,5.29411764705882,14.623786407767009,11.407766990291325,
124,01136,Cruzilles-lès-Mépillat,01,48.667601683029424,18.840579710144944,5.797101449275374,19.915848527349148,14.305750350631122,
125,01138,Culoz,01,64.19947953552926,37.167988665979394,9.73444329599312,24.73590020368247,12.921255199711432,
126,01139,Curciat-Dongalon,01,61.29943502824858,36.58536585365854,7.317073170731707,33.33333333333333,8.192090395480225,
127,01140,Curtafond,01,50.63291139240506,20.33898305084746,6.779661016949152,26.89873417721519,12.81645569620253,
128,01141,Cuzieu,01,56.32847595725961,22.660943298752688,11.429359958142921,26.65326232452301,13.508874665273254,
129,01142,Dagneux,01,46.84903706417528,22.87671154527328,8.646239043172528,17.082556426292673,15.445041892103758,
130,01143,Divonne-les-Bains,01,31.319194344404426,36.65105386416862,7.142857142857142,19.847939175670266,9.803921568627452,
131,01145,Dompierre-sur-Veyle,01,53.05918503803005,27.55102040816326,4.081632653061215,21.096995488525792,13.185622180328624,
132,01146,Dompierre-sur-Chalaronne,01,49.34020424919053,15.306171038161539,3.0954141474119283,15.4343791329525,12.055848526590841,
133,01147,Domsure,01,63.68286445012787,22.5,5.0,26.342710997442452,11.253196930946292,
134,01148,Dortan,01,57.491749174917494,28.749999999999996,8.125,21.122112211221122,11.287128712871288,
135,01149,Douvres,01,43.440851985856966,21.389055965154018,8.245935386452432,17.88615103957937,10.587593054442417,
136,01150,Drom,01,34.68208092485557,22.222222222222236,11.111111111111063,16.184971098265915,10.982658959537584,
137,01151,Druillat,01,56.59870609051259,26.894083347995068,6.306231329270659,28.248808851393765,11.135438334696795,
138,01152,Échallon,01,44.81630340433656,28.701972799388255,3.143012725141081,22.18569738097946,10.00036423069024,
139,01153,Échenevex,01,25.277596342259912,18.181818181818183,11.03896103896104,15.022860875244906,10.51600261267142,
140,01155,Évosges,01,55.17241379310347,30.769230769230777,7.692307692307687,23.27586206896554,8.620689655172416,
141,01156,Faramans,01,51.77419354838704,18.032786885245894,3.2786885245901627,17.25806451612904,11.774193548387116,
142,01157,Fareins,01,47.73085748879545,23.262226995219837,6.328698276519544,24.268138506712834,12.891992115827291,
143,01158,Farges,01,42.63133877172444,24.456121318125625,12.826547614047158,15.768971989005864,13.474540154727086,
144,01159,Feillens,01,55.00559421719302,28.231292517006906,7.142857142857164,25.118268987774044,10.967159440199898,
145,01160,Ferney-Voltaire,01,28.87272372818298,43.008141060084796,12.828425813043628,15.775064783824833,11.652957518571318,
146,01160,Ferney-Voltaire,01,,,,,,
147,01162,Flaxieu,01,44.4444444444444,40.00000000000023,0.0,25.925925925925924,16.666666666666664,
148,01163,Foissiat,01,60.124929011081605,25.894175856052254,8.234797304893283,23.67345994024042,12.38814991331055,
149,01165,Francheleins,01,47.8462778506675,13.682423234126151,6.356724349904974,15.155378822430901,11.786935962928263,
150,01166,Frans,01,47.81315310802031,18.816232230031325,13.069793211073911,19.368482242080358,14.402866287065297,
151,01167,Garnerans,01,54.079696394686906,21.153846153846185,7.692307692307694,21.82163187855788,11.764705882352931,
152,01169,Genouilleux,01,45.49098196392774,16.666666666666682,6.249999999999985,14.428857715430865,14.028056112224444,
153,01170,Béard-Géovreissiat,01,52.10396039603958,19.480519480519494,10.389610389610384,11.386138613861393,15.346534653465344,
154,01171,Géovreisset,01,52.816901408450654,19.117647058823508,5.882352941176474,17.183098591549296,13.661971830985904,
155,01173,Gex,01,37.307192728384834,35.0839108490051,8.53841103486796,12.141528183834076,11.967452392476707,
156,01173,Gex,01,,,,,,
157,01174,Giron,01,44.60431654676257,35.7142857142857,14.285714285714226,21.582733812949627,12.230215827338139,
158,01175,Gorrevod,01,55.60747663551412,26.86567164179105,8.955223880597007,24.299065420560755,12.92834890965732,
159,01177,Grand-Corent,01,41.83006535947707,37.499999999999964,18.750000000000046,33.333333333333336,11.764705882352958,
160,01179,Grièges,01,59.304916493414964,28.530723291268327,8.609787375753095,25.816012294016605,10.03830482595137,
161,01180,Grilly,01,30.03503640757539,22.439752993545987,6.24953275256521,22.139523399077362,11.494984101392241,
162,01181,Groissiat,01,50.52840238008828,17.97752808988763,5.617977528089886,22.170206254866827,13.040630334955827,
163,01183,Guéreins,01,53.556739312755376,19.404878252417422,1.7833621290510318,21.575979277261055,11.070330169698465,
164,01184,Hautecourt-Romanèche,01,53.582449610807494,35.721163110781106,4.282125259931457,25.677123275803122,10.940605802541382,
165,01185,Plateau d'Hauteville,01,53.60316278650596,46.14833708998343,5.695897236685149,32.000488491155,12.892724836759212,
166,01187,Haut Valromey,01,49.9227115278295,35.48387096774188,14.516129032258062,29.16765392817256,7.242550406751744,
167,01188,Illiat,01,56.405623860210675,16.93915356036203,12.74703545386673,21.717305984405442,10.37829886685813,
168,01189,Injoux-Génissiat,01,49.144811858608875,26.881720430107524,9.677419354838717,16.647662485746878,11.858608893956673,
169,01190,Innimond,01,64.0,25.0,12.5,34.66666666666667,6.666666666666667,
170,01191,Izenave,01,56.2962962962963,28.57142857142857,0.0,25.925925925925924,14.074074074074074,
171,01192,Izernore,01,55.09291119442624,29.852772654177645,8.692258886302612,17.94909270434221,14.364233131448263,
172,01193,Izieu,01,51.83246073298423,28.57142857142843,14.28571428571426,30.89005235602097,7.329842931937172,
173,01194,Jassans-Riottier,01,55.025922137392925,29.46228181283824,10.806026712878676,24.213556372784893,13.602970009897911,
174,01195,Jasseron,01,43.44417143816446,24.23018743048308,11.107559734533558,26.354579779808873,11.558075411929813,
175,01196,Jayat,01,53.58079346934929,21.390780714306214,4.590751882468312,19.082607199241746,12.599317891630857,
176,01197,Journans,01,38.54166666666667,25.806451612903224,6.451612903225806,25.34722222222222,9.722222222222223,
177,01198,Joyeux,01,38.02816901408452,19.9999999999999,10.0,15.02347417840374,15.02347417840374,
178,01199,Jujurieux,01,49.78032510471853,34.946236559139734,11.827956989247353,24.089480218450166,13.873244706058399,
179,01200,Labalme,01,55.214723926380394,23.529411764705905,11.76470588235294,19.018404907975516,14.110429447852779,
180,01202,Lagnieu,01,56.61924062906697,34.65968535736321,9.361729233178384,24.015550580601133,12.89985038199486,
181,01203,Laiz,01,55.06170147307681,21.89743509045929,3.081729150957947,19.221289909038422,13.621757499418974,
182,01204,Le Poizat-Lalleyriat,01,43.91534391534386,27.58620689655168,10.344827586206877,19.929453262786588,12.874779541446197,
183,01206,Lantenay,01,52.42290748898678,26.08695652173913,4.3478260869565215,22.46696035242291,12.77533039647577,
184,01207,Lapeyrouse,01,41.29554655870445,20.0,8.0,14.17004048582996,12.145748987854251,
185,01208,Lavours,01,62.727272727272776,38.46153846153847,0.0,39.09090909090921,5.454545454545456,
186,01209,Léaz,01,48.01381692573394,22.413793103448235,6.896551724137924,15.889464594127805,10.189982728842832,
187,01210,Lélex,01,48.24120603015086,40.909090909090764,4.545454545454533,22.613065326633144,10.55276381909544,
188,01211,Lent,01,47.53324118307303,33.33333333333333,11.38211382113821,23.048753735173698,11.748966504303263,
189,01212,Lescheroux,01,65.4608295593057,30.039312652887656,3.333074291935,23.709113010022918,12.798117647187826,
190,01213,Leyment,01,52.39024390243898,22.00000000000008,11.000000000000002,13.56097560975612,14.341463414634203,
191,01214,Leyssard,01,39.8496240601502,28.57142857142861,7.14285714285714,19.548872180451156,12.03007518796999,
192,01215,Surjoux-Lhopital,01,56.22148698675938,25.11886882388762,0.0,20.214249190417423,11.405119777715425,
193,01216,Lhuis,01,57.12145687966162,29.808333803186315,2.8220243999512706,30.879031026739618,7.725553890028672,
194,01219,Lompnas,01,53.571428571428484,31.249999999999993,0.0,24.99999999999993,12.142857142857109,
195,01224,Loyettes,01,52.4333474396953,25.206611570247933,7.851239669421488,16.9699534490055,14.219212865002115,
196,01225,Lurcy,01,42.94527268999417,17.29780216687128,6.6799327858777975,23.023619335257965,12.48512794383164,
197,01227,Magnieu,01,53.95218570324444,22.997987282485564,13.706523545017438,22.13694879662792,8.884325221860054,
198,01228,Maillat,01,50.093109869646256,26.415094339622634,5.660377358490577,21.601489757914333,12.290502793296088,
199,01229,Malafretaz,01,53.41470712543255,30.555555555555543,9.259259259259265,23.294905697910387,14.95950137566931,
200,01230,Mantenay-Montlin,01,56.809338521400775,35.71428571428576,14.285714285714315,28.015564202334648,11.67315175097278,
201,01231,Manziat,01,55.54161156541536,23.780487804878078,9.756097560975613,26.007790642233402,11.272141706924428,
202,01232,Marboz,01,55.20620234819257,31.193907393709246,4.167375260957146,26.115467677813616,12.187563626722813,
203,01233,Marchamp,01,52.38095238095239,33.33333333333333,16.666666666666664,30.476190476190478,7.6190476190476195,
204,01234,Marignieu,01,54.901960784313516,33.33333333333333,0.0,24.18300653594769,13.725490196078388,
205,01235,Marlieux,01,53.20682341654103,30.629472379006806,1.1373344132657146,20.255597660922643,15.076075651407155,
206,01236,Marsonnas,01,48.55708908406518,27.710843373493947,6.02409638554218,23.713927227101667,11.91969887076537,
207,01237,Martignat,01,50.73020753266718,20.930232558139537,7.751937984496124,17.986164488854726,14.834742505764797,
208,01238,Massieux,01,42.54724661662075,18.127753833105547,5.737935521062165,19.650600978267885,14.040871920651094,
209,01239,Massignieu-de-Rives,01,55.25212267016866,23.311773875784596,3.8460285354159787,28.1765558833932,11.462056682542261,
210,01240,Matafelon-Granges,01,55.730787285892255,29.47356398629553,3.6306781249083167,19.297557699159075,10.06759262750041,
211,01241,Meillonnas,01,46.22190671836169,28.947368421052595,12.28070175438595,25.36484582522986,9.442112448025027,
212,01242,Mérignat,01,35.185185185185226,41.66666666666677,16.66666666666667,17.592592592592624,15.74074074074075,
213,01243,Messimy-sur-Saône,01,41.02060843964673,23.30097087378647,3.8834951456310773,22.571148184494565,14.524043179587867,
214,01244,Meximieux,01,48.30814281530066,34.50310702778214,9.99307301513296,19.99519694284616,15.586987477084344,
215,01245,Bohas-Meyriat-Rignat,01,41.98047419804736,30.0,8.750000000000005,24.82566248256629,9.065550906555082,
216,01246,Mézériat,01,57.953182064720906,25.735874651781682,10.123019607985906,23.972078808758386,13.084894039492296,
217,01247,Mijoux,01,34.6022997813742,39.61046133758051,3.574990544721294,16.469063676820447,8.651513536469372,
218,01248,Mionnay,01,40.23886287029475,18.93074702590864,7.006847788687935,14.770231654941313,18.408737616093244,
219,01249,Miribel,01,47.261155712396125,29.49824401198343,9.505654521769294,19.639897391492948,14.843263218022704,
220,01250,Misérieux,01,39.61285243515422,15.465109648587802,7.555670733566387,16.51513891082358,21.09812250198748,
221,01252,Mogneneins,01,47.95417348608835,23.809523809523796,11.111111111111116,21.931260229132548,10.147299509001623,
222,01254,Montagnat,01,38.354233158781575,18.23899371069177,6.918238993710688,23.358480955451604,11.772170783273756,
223,01255,Montagnieu,01,51.919191919191974,28.30188679245284,9.433962264150946,23.232323232323242,11.111111111111107,
224,01257,Montanges,01,49.47368421052639,29.03225806451612,3.2258064516129017,19.649122807017573,9.47368421052634,
225,01258,Montceaux,01,47.74250871496165,15.384549268063772,4.485549824183342,16.03580092686987,13.068284786943698,
226,01259,Montcet,01,46.06311835419609,15.59680702170811,6.196286283930726,15.253662744685915,15.923778736142925,
227,01260,Le Montellier,01,42.47787610619477,18.181818181818198,0.0,20.353982300884923,11.946902654867245,
228,01261,Monthieux,01,37.864077669902976,17.999999999999982,10.0,18.25242718446603,13.009708737864086,
229,01262,Montluel,01,47.99768970313255,35.41207310916165,9.106391780953741,22.425807287943996,15.889715293330775,
230,01262,Montluel,01,,,,,,
231,01263,Montmerle-sur-Saône,01,50.53696550081492,28.089348660467238,7.0340921168709585,24.49435691885852,11.4248427322958,
232,01264,Montracol,01,46.86346863468643,24.096385542168587,4.81927710843374,20.664206642066436,13.407134071340716,
233,01265,Montréal-la-Cluse,01,64.09746442895316,34.5618956105301,9.748427886938023,20.577054673275182,13.818083866396766,
234,01266,Montrevel-en-Bresse,01,58.91711715378035,38.88888888888894,9.829059829059839,34.158448328779755,13.78473229311338,
235,01267,Nurieux-Volognat,01,53.31461003755101,23.14460348418499,10.823725811615788,21.299265946641356,13.416796173320789,
236,01268,Murs-et-Gélignieux,01,58.37563451776653,33.33333333333339,9.523809523809543,31.472081218274074,9.644670050761386,
237,01269,Nantua,01,55.79442717842633,42.90540540540531,12.499999999999948,25.170089308692912,14.901996231484507,
238,01272,Neuville-les-Dames,01,56.34725634725635,34.32835820895522,4.477611940298507,27.19082719082719,11.547911547911548,
239,01273,Neuville-sur-Ain,01,52.65807445407523,25.630917565762402,2.858728532954047,19.391942625279995,11.304934523383332,
240,01274,Les Neyrolles,01,62.69032627361205,25.999999999999986,19.999999999999996,20.524119269396905,16.2651818702191,
241,01275,Neyron,01,36.39489194499018,24.019607843137255,6.862745098039216,21.611001964636543,12.622789783889981,
242,01276,Niévroz,01,46.08695652173913,14.15929203539823,6.1946902654867255,15.41501976284585,13.67588932806324,
243,01277,Nivollet-Montgriffon,01,52.04081632653062,45.45454545454545,0.0,20.408163265306122,11.224489795918368,
244,01279,Oncieu,01,49.315068493150676,44.44444444444439,0.0,31.506849315068475,9.589041095890416,
245,01280,Ordonnaz,01,53.44827586206896,50.0,14.285714285714285,29.310344827586203,11.206896551724139,
246,01281,Ornex,01,29.26595077083041,33.78746594005442,7.901907356948189,15.162507273132592,12.565961187676173,
247,01282,Outriaz,01,50.724637681159294,31.818181818181724,9.090909090909092,25.60386473429958,7.7294685990338365,
248,01283,Oyonnax,01,64.47515395809214,34.42327533619387,9.767221512518073,22.84144866085744,13.767313905541428,
249,01283,Oyonnax,01,,,,,,
250,01284,Ozan,01,62.89047920543314,18.94364816616806,4.129044914176112,17.79411433579948,15.660980293679977,
251,01285,Parcieux,01,37.02171664943123,16.666666666666664,11.11111111111111,19.33815925542916,17.166494312306103,
252,01286,Parves et Nattages,01,38.43187660668388,23.749999999999982,3.750000000000006,28.02056555269919,8.354755784061698,
253,01288,Péron,01,39.18891842366775,28.585410533390128,8.442952697110114,11.490972547697092,12.215737375411818,
254,01289,Péronnas,01,50.23237592938201,33.34913061404559,8.515391457726071,30.333579453166028,14.377443698569225,
255,01290,Pérouges,01,49.908779444202224,30.047238820797133,5.699287931155526,25.07056268398657,13.166874411540741,
256,01291,Perrex,01,53.612716763005785,19.11764705882353,7.352941176470589,22.398843930635838,11.705202312138727,
257,01293,Peyriat,01,42.97520661157025,23.076923076923077,0.0,20.66115702479339,9.917355371900827,
